date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:46	934/934	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a6-664cd882-b9315f1ad15b92c;gz%22	https://l2t.solutions/ wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.9.5	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/contact-form-7/modules/recaptcha/indexd9cd.js	(from https://l2t.solutions/ )
21:14:46	24109/24109	---M-Z	200	added ('OK')	application/x-javascript	etag:%225e2d-664cd885-645b8afbfe9d8026;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://l2t.solutions/ )
21:14:46	1348/1348	---M-Z	200	added ('OK')	application/x-javascript	etag:%22544-664e2f2e-f1ae8d5390fe6dd5;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-5165.js?ver=1709771270	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-5165f630.js	(from https://l2t.solutions/ )
21:14:47	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	etag:%221590-65709f85-1fbd1fce93c3e9d;gz%22	https://l2t.solutions/ wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/imagesloaded.minbb93.js	(from https://l2t.solutions/ )
21:14:47	18833/18833	---M-Z	200	added ('OK')	application/x-javascript	etag:%224991-65709f85-1059b6d7829d9dff;gz%22	https://l2t.solutions/ wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/underscore.mind584.js	(from https://l2t.solutions/ )
21:14:47	1426/1426	---M-Z	200	added ('OK')	application/x-javascript	etag:%22592-65709f85-2403c89cd350ff69;gz%22	https://l2t.solutions/ wp-includes/js/wp-util.min.js?ver=d2af119f2e44861d1f77682696be5a9d	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/wp-util.min74ab.js	(from https://l2t.solutions/ )
21:14:47	959/959	---M-Z	200	added ('OK')	application/x-javascript	etag:%223bf-65840571-d601d017cfafbf0e;gz%22	https://l2t.solutions/ wp-content/plugins/astra-portfolio/assets/js/min/astra-portfolio-api.min.js?ver=1.11.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/astra-portfolio/assets/js/min/astra-portfolio-api.mincd11.js	(from https://l2t.solutions/ )
21:14:48	4808/4808	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212c8-65840571-43831a792d1cbd41;gz%22	https://l2t.solutions/ wp-content/plugins/astra-portfolio/assets/vendor/js/min/lazy.min.js?ver=1.11.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/astra-portfolio/assets/vendor/js/min/lazy.mincd11.js	(from https://l2t.solutions/ )
21:14:48	19950/19950	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dee-65840571-8008e154fd0d900d;gz%22	https://l2t.solutions/ wp-content/plugins/astra-portfolio/assets/vendor/js/min/magnific-popup.min.js?ver=1.11.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/astra-portfolio/assets/vendor/js/min/magnific-popup.mincd11.js	(from https://l2t.solutions/ )
21:14:48	14844/14844	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239fc-65840571-43ff8ae9f1e2098d;gz%22	https://l2t.solutions/ wp-content/plugins/astra-portfolio/assets/vendor/js/min/history.min.js?ver=1.11.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/astra-portfolio/assets/vendor/js/min/history.mincd11.js	(from https://l2t.solutions/ )
21:14:48	19773/19773	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d3d-65840571-50411811823c71bc;gz%22	https://l2t.solutions/ wp-content/plugins/astra-portfolio/assets/js/min/shortcode.min.js?ver=1.11.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/astra-portfolio/assets/js/min/shortcode.mincd11.js	(from https://l2t.solutions/ )
21:14:48	13275/13275	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233db-660d740e-d6f257c122cc64f5;gz%22	https://l2t.solutions/ wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/thickbox/thickboxab87.js	(from https://l2t.solutions/ )
21:14:49	5129/5129	---M-Z	200	added ('OK')	application/x-javascript	etag:%221409-664e2f2f-9f3e927b772b5325;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-7165.js?ver=1709859755	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-71656fc3.js	(from https://l2t.solutions/ )
21:14:49	1502/1502	---M-Z	200	added ('OK')	application/x-javascript	etag:%225de-664e2b0b-deeaa225e967a17c;gz%22	https://l2t.solutions/ wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/scroll-to-top.min.js?ver=5.9.22	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/scroll-to-top.min0db1.js	(from https://l2t.solutions/ )
21:14:49	5825/5825	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216c1-664cd886-178edffb4a52e4b9;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.21.3	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min11d9.js	(from https://l2t.solutions/ )
21:14:49	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-665371c6-c8826d66f6dee24f;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/js/webpack.runtime.min3cad.js	(from https://l2t.solutions/ )
21:14:50	63275/63275	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f72b-665371c6-e28682a58b0e19d9;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/js/frontend-modules.min3cad.js	(from https://l2t.solutions/ )
21:14:50	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-660d740e-891f638196615b1b;gz%22	https://l2t.solutions/ wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/dist/hooks.min2757.js	(from https://l2t.solutions/ )
21:14:50	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-660d740e-5906508dcebc6d28;gz%22	https://l2t.solutions/ wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/dist/i18n.minc33c.js	(from https://l2t.solutions/ )
21:14:50	25066/25066	---M-Z	200	added ('OK')	application/x-javascript	etag:%2261ea-664cd886-e0d48770bd6aa8b0;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.21.3	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/js/frontend.min11d9.js	(from https://l2t.solutions/ )
21:14:50	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-665371c6-d465ff70035683d4;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://l2t.solutions/ )
21:14:51	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-65709f85-335a0432a0441a33;gz%22	https://l2t.solutions/ wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/js/jquery/ui/core.min3f14.js	(from https://l2t.solutions/ )
21:14:51	39972/39972	---M-Z	200	added ('OK')	application/x-javascript	etag:%229c24-665371c6-2f8a49e21d0683d7;gz%22	https://l2t.solutions/ wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor/assets/js/frontend.min3cad.js	(from https://l2t.solutions/ )
21:14:51	38282/38282	---M-Z	200	added ('OK')	application/x-javascript	etag:%22958a-664cd886-360820582cc5c71f;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.21.3	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min11d9.js	(from https://l2t.solutions/ )
21:14:51	3721/3721	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e89-664cd885-1fe931101026ba6c;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.21.3	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min11d9.js	(from https://l2t.solutions/ )
21:14:52	988/988	---M-Z	200	added ('OK')	image/svg+xml	etag:%223dc-664e2b1f-40103971c2f73d20;gz%22	https://l2t.solutions/ wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/translatepress-multilingual/assets/images/arrow-down-3101.svg	(from https://l2t.solutions/ wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.7.8)
21:14:52	2542/2542	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:14:58%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/news-shape.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/news-shape.png	(from https://l2t.solutions/ wp-content/uploads/elementor/css/post-6937.css?ver=1716325912)
21:14:53	1000/1000	---M-Z	200	added ('OK')	application/rss+xml	etag:%2220b05eaa050922784cb63a2fdf8d962d%22	https://l2t.solutions/ en/feed/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/feed/index.html	(from https://l2t.solutions/ en/)
21:14:53	673/673	---M-Z	200	added ('OK')	application/rss+xml	etag:%2220b05eaa050922784cb63a2fdf8d962d%22	https://l2t.solutions/ en/comments/feed/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/comments/feed/index.html	(from https://l2t.solutions/ en/)
21:14:53	330697/330697	---MCZ	200	added ('OK')	application/json	etag:%221733-1716992099;gz%22	https://l2t.solutions/ en/wp-json/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/wp-json/index.html	(from https://l2t.solutions/ en/)
21:14:54	176709/176709	---MCZ	200	added ('OK')	application/json	etag:%221734-1716992099;gz%22	https://l2t.solutions/ en/wp-json/wp/v2/pages/4796	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/wp-json/wp/v2/pages/4796.json	(from https://l2t.solutions/ en/)
21:14:54	2528/2528	---M-Z	200	added ('OK')	application/json	etag:%221735-1716992100;gz%22	https://l2t.solutions/ en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fen%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/wp-json/oembed/1.0/embedf2d4.json	(from https://l2t.solutions/ en/)
21:14:54	2772/2772	---M-Z	200	added ('OK')	text/xml	etag:%221736-1716992100;gz%22	https://l2t.solutions/ en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fen%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/wp-json/oembed/1.0/embed6b7e	(from https://l2t.solutions/ en/)
21:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:00%20GMT	https://l2t.solutions/ en	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en	(from https://l2t.solutions/ en/)
21:14:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:00%20GMT	https://l2t.solutions/ en	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en	(from https://l2t.solutions/ en/)
21:14:55	26630/26630	---M-Z	200	added ('OK')	application/x-javascript	etag:%226806-664e2b1f-e1a40af92afd3971;gz%22	https://l2t.solutions/ wp-content/plugins/translatepress-multilingual/assets/js/trp-translate-dom-changes.js?ver=2.7.8	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/translatepress-multilingual/assets/js/trp-translate-dom-changesb246.js	(from https://l2t.solutions/ en/)
21:14:56	273049/273049	---MCZ	200	added ('OK')	text/html	etag:%221673-1716987026;gz%22	https://l2t.solutions/ en/service/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/service/index.html	(from https://l2t.solutions/ en/)
21:14:56	123635/123635	---MCZ	200	added ('OK')	text/html	etag:%221737-1716992101;gz%22	https://l2t.solutions/ en/project/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/project/index.html	(from https://l2t.solutions/ en/)
21:14:56	113381/113381	---M-Z	200	added ('OK')	text/css	etag:%221bae5-660d740f-2ef5f2584a0d3197;gz%22	https://l2t.solutions/ wp-includes/css/dist/block-library/style.min.css?ver=d2af119f2e44861d1f77682696be5a9d	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-includes/css/dist/block-library/style.min74ab.css	(from https://l2t.solutions/ project/)
21:14:56	138750/138750	---MCZ	200	added ('OK')	text/html	etag:%221738-1716992102;gz%22	https://l2t.solutions/ en/website-template/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/website-template/index.html	(from https://l2t.solutions/ en/)
21:14:56	5791/5791	---M-Z	200	added ('OK')	text/css	etag:%22169f-6644ed86-c0372bd4ae551d74;gz%22	https://l2t.solutions/ wp-content/plugins/easy-table-of-contents/assets/css/screen.min.css?ver=2.0.66.1	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/easy-table-of-contents/assets/css/screen.min068a.css	(from https://l2t.solutions/ project/)
21:14:57	184373/184373	---MCZ	200	added ('OK')	text/html	etag:%221739-1716992102;gz%22	https://l2t.solutions/ en/service/thiet-ke-website-gioi-thieu-doanh-nghiep/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/service/thiet-ke-website-gioi-thieu-doanh-nghiep/index.html	(from https://l2t.solutions/ en/)
21:14:57	7287/7287	---M-Z	200	added ('OK')	text/css	etag:%221c77-664d3173-f80f8fe198c2a612;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-5088.css?ver=1716334963	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-5088a681.css	(from https://l2t.solutions/ project/)
21:14:57	81550/81550	---MCZ	200	added ('OK')	text/html	etag:%221740-1716992102;gz%22	https://l2t.solutions/ en/blog/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/blog/index.html	(from https://l2t.solutions/ en/)
21:14:57	1791/1791	---M-Z	200	added ('OK')	text/css	etag:%226ff-664d3175-f3598c505ab43f1c;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-8750.css?ver=1716334965	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-8750db2a.css	(from https://l2t.solutions/ project/)
21:14:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:03%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ project/)
21:14:57	9992/9992	---M-Z	200	added ('OK')	text/css	etag:%222708-664cd885-be576cc1917adacb;gz%22	https://l2t.solutions/ wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css	(from https://l2t.solutions/ project/)
21:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:03%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ project/)
21:14:58	96954/96954	---MCZ	200	added ('OK')	text/html	etag:%221741-1716992103;gz%22	https://l2t.solutions/ en/contact/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/contact/index.html	(from https://l2t.solutions/ en/)
21:14:58	168824/168824	---MCZ	200	added ('OK')	text/html	etag:%221742-1716992103;gz%22	https://l2t.solutions/ en/about/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/about/index.html	(from https://l2t.solutions/ en/)
21:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:03%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ project/)
21:14:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:04%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ project/)
21:14:59	13405/13405	---M-Z	200	added ('OK')	text/css	etag:%22345d-664d3175-2df111ee7b2ecb68;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7730.css?ver=1716334965	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7730db2a.css	(from https://l2t.solutions/ project/)
21:14:59	96083/96083	---MCZ	200	added ('OK')	text/html	etag:%221743-1716992104;gz%22	https://l2t.solutions/ en/service/thiet-ke-landing-page/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/service/thiet-ke-landing-page/index.html	(from https://l2t.solutions/ en/)
21:14:59	1181/1181	---M-Z	200	added ('OK')	application/x-javascript	etag:%2249d-6644ed86-ebae4cf8a7522c3;gz%22	https://l2t.solutions/ wp-content/plugins/easy-table-of-contents/assets/js/smooth_scroll.min.js?ver=2.0.66.1	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/easy-table-of-contents/assets/js/smooth_scroll.min068a.js	(from https://l2t.solutions/ project/)
21:14:59	96251/96251	---MCZ	200	added ('OK')	text/html	etag:%221744-1716992104;gz%22	https://l2t.solutions/ en/service/giai-phap-website/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/service/giai-phap-website/index.html	(from https://l2t.solutions/ en/)
21:14:59	2542/2542	---M-Z	200	added ('OK')	application/x-javascript	etag:%229ee-6644ed86-1a425e1207ed556e;gz%22	https://l2t.solutions/ wp-content/plugins/easy-table-of-contents/vendor/js-cookie/js.cookie.min.js?ver=2.2.1	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/easy-table-of-contents/vendor/js-cookie/js.cookie.min77e6.js	(from https://l2t.solutions/ project/)
21:14:59	2907/2907	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b5b-6644ed86-c748090797f9115e;gz%22	https://l2t.solutions/ wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min.js?ver=1.9.2	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/easy-table-of-contents/vendor/sticky-kit/jquery.sticky-kit.min2c00.js	(from https://l2t.solutions/ project/)
21:15:00	3982/3982	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f8e-6644ed86-fac798826c610c29;gz%22	https://l2t.solutions/ wp-content/plugins/easy-table-of-contents/assets/js/front.min.js?ver=2.0.66.1-1715793286	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/plugins/easy-table-of-contents/assets/js/front.min4542.js	(from https://l2t.solutions/ project/)
21:15:00	78137/78137	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2014:15:05%20GMT	https://l2t.solutions/ en/du-an/	C:/Users/ADMIN/Documents/designweb/l2t.solutions/en/du-an/index.html	(from https://l2t.solutions/ en/)
21:15:00	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%2220b05eaa050922784cb63a2fdf8d962d%22	https://l2t.solutions/ project/?feed=rss2	C:/Users/ADMIN/Documents/designweb/l2t.solutions/project/indexd784.html	(from https://l2t.solutions/ project/)
21:15:00	162769/162769	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:05%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/5086817_405-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/5086817_405-scaled.jpg	(from https://l2t.solutions/ website-template/)
21:15:00	1663/1663	---M-Z	200	added ('OK')	text/css	etag:%2267f-664e2f96-5c47a2cf28cf8bcf;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-6781.css?ver=1716400022	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-6781480c.css	(from https://l2t.solutions/ website-template/)
21:15:00	651/651	---M-Z	200	added ('OK')	text/css	etag:%2228b-664e2f96-1bc4cde075c685ab;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7240.css?ver=1716400022	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7240480c.css	(from https://l2t.solutions/ website-template/)
21:15:01	54749/54749	---MCZ	200	added ('OK')	application/json	etag:%221745-1716992107;gz%22	https://l2t.solutions/ wp-json/wp/v2/pages/6781	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/wp/v2/pages/6781.json	(from https://l2t.solutions/ website-template/)
21:15:02	2458/2458	---M-Z	200	added ('OK')	application/json	etag:%221746-1716992107;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fwebsite-template%2F	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed79ed.json	(from https://l2t.solutions/ website-template/)
21:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:07%20GMT	https://l2t.solutions/ ?p=6781	C:/Users/ADMIN/Documents/designweb/l2t.solutions/indexe33c.html	(from https://l2t.solutions/ website-template/)
21:15:02	2693/2693	---M-Z	200	added ('OK')	text/xml	etag:%221747-1716992107;gz%22	https://l2t.solutions/ wp-json/oembed/1.0/embed?url=https%3A%2F%2Fl2t.solutions%2Fwebsite-template%2F&format=xml	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-json/oembed/1.0/embed16ed	(from https://l2t.solutions/ website-template/)
21:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:07%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ website-template/)
21:15:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:08%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ website-template/)
21:15:03	322871/322871	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/searh_idea-e1703603693203.png	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/searh_idea-e1703603693203.png	(from https://l2t.solutions/ website-template/)
21:15:03	86783/86783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/smart-mobile-phone-social-networks-connect-global-network-network-touch-screen-device-digital-links-data-information-online-internet-things.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/smart-mobile-phone-social-networks-connect-global-network-network-touch-screen-device-digital-links-data-information-online-internet-things.jpg	(from https://l2t.solutions/ website-template/)
21:15:03	112255/112255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/9855041_767-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/9855041_767-scaled.jpg	(from https://l2t.solutions/ website-template/)
21:15:04	125571/125571	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ wp-content/uploads/2023/12/11646660_797-scaled.jpg	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/2023/12/11646660_797-scaled.jpg	(from https://l2t.solutions/ website-template/)
21:15:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ website-template/)
21:15:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:09%20GMT	https://l2t.solutions/ contact	C:/Users/ADMIN/Documents/designweb/l2t.solutions/contact	(from https://l2t.solutions/ website-template/)
21:15:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20May%202024%2014:15:10%20GMT	https://l2t.solutions/ about	C:/Users/ADMIN/Documents/designweb/l2t.solutions/about	(from https://l2t.solutions/ website-template/)
21:15:04	4635/4635	---M-Z	200	added ('OK')	text/css	etag:%22121b-664e2f96-c2e1e2a9f7192fdb;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7644.css?ver=1716400022	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-7644480c.css	(from https://l2t.solutions/ website-template/)
21:15:05	1029/1029	---M-Z	200	added ('OK')	text/css	etag:%22405-664d31c2-123d688ed62050ef;gz%22	https://l2t.solutions/ wp-content/uploads/elementor/css/post-7665.css?ver=1716335042	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/elementor/css/post-76654944.css	(from https://l2t.solutions/ website-template/)
21:15:05	3870/3870	---M-Z	200	added ('OK')	text/css	etag:%22f1e-664e2f96-1bedf0fa2b26d611;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-6836.css?ver=1705243892	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-6836d057.css	(from https://l2t.solutions/ website-template/)
21:15:05	1348/1348	---M-Z	200	added ('OK')	application/x-javascript	etag:%22544-664e2f96-242171998d407e5d;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-6836.js?ver=1705243892	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-6836d057.js	(from https://l2t.solutions/ website-template/)
21:15:05	7073/7073	---M-Z	200	added ('OK')	text/css	etag:%221ba1-664e2f82-1143e1ba7d77ad73;gz%22	https://l2t.solutions/ wp-content/uploads/essential-addons-elementor/eael-9016.css?ver=1703896157	C:/Users/ADMIN/Documents/designweb/l2t.solutions/wp-content/uploads/essential-addons-elementor/eael-90160886.css	(from https://l2t.solutions/ service/)
